CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,target_class
487,Spain,Male,5,6,61691.45,1,1,1,53087.98,0,1
646,Germany,Female,6,1,121952.75,2,1,1,142839.82,0,1
811,France,Female,7,7,0,1,1,1,178.19,0,1
526,Spain,Male,8,5,0,2,1,1,105618.14,0,1
767,Spain,Male,9,7,0,2,1,1,24734.25,0,1
548,France,Female,10,1,80107.83,7,0,1,82245.67,0,1
737,Spain,Female,11,2,0,8,0,1,177695.67,0,1
613,Germany,Male,12,1,147856.82,9,0,0,107961.11,1,1
711,Spain,Male,13,8,0,10,1,0,55207.41,0,1
850,Spain,Female,14,7,65407.16,11,0,0,182633.63,1,1
752,France,Female,15,8,114233.18,12,1,1,51587.04,0,1
710,France,Female,16,5,0,13,1,0,115403.31,0,1
664,Spain,Female,17,7,187602.18,14,1,0,186392.99,1,1
510,France,Female,22,3,156834.34,15,0,0,44374.44,0,1
577,France,Female,34,2,0,16,1,1,84033.35,0,1
529,France,Male,42,1,157498.9,17,1,1,82276.62,0,1
757,Spain,Female,44,9,0,18,1,0,177528.92,0,1
691,France,Male,41,2,0,19,1,1,56850.92,1,1
621,Spain,Male,34,8,0,20,0,0,47972.65,0,1
709,Spain,Male,35,2,0,21,1,0,104982.39,0,1
756,Spain,Male,19,4,130274.22,22,1,1,133535.29,0,1
788,France,Female,41,6,0,23,1,1,25571.37,0,1
705,France,Female,39,5,149379.66,24,1,0,96075.55,0,1
483,France,Male,29,9,0,25,1,1,81634.45,0,1
719,Spain,Male,35,1,100829.94,26,1,1,165008.97,0,1
793,Germany,Female,32,1,96408.98,27,1,1,138191.81,0,1
593,France,Male,41,6,0,28,1,1,99136.49,0,1
551,France,Male,52,1,0,29,0,0,63584.55,1,1
690,France,Male,39,6,0,30,1,0,160532.88,0,1
823,France,Male,71,5,149105.08,31,0,1,162683.06,0,1
512,Spain,Male,39,3,0,32,1,0,134878.19,0,1
802,Spain,Male,41,5,0,33,1,1,134626.3,0,1
450,Spain,Female,34,2,0,34,1,0,175480.93,0,1
651,Germany,Male,41,1,90218.11,35,1,0,174337.68,0,1
697,France,Female,33,1,87347.7,36,1,0,172524.51,0,1
611,France,Male,28,2,0,37,0,0,25395.83,0,1
643,France,Female,33,0,137811.75,38,1,1,184856.89,0,1
822,France,Male,37,3,105563,39,1,0,182624.93,0,1
632,France,Male,38,4,0,40,0,0,192505.62,0,1
575,Spain,Female,26,7,0,41,1,0,112507.63,0,1
672,France,Male,31,6,91125.75,42,1,0,177295.92,0,1
517,Spain,Male,39,3,0,43,0,1,12465.51,0,1
621,Spain,Male,39,8,0,44,1,0,36122.96,0,1
775,Germany,Female,77,6,135120.56,45,1,0,37836.64,0,1
600,France,Male,29,8,0,46,0,1,34747.43,0,1
640,France,Male,28,7,0,47,1,1,131097.9,0,1
752,France,Female,36,1,86837.95,48,1,1,105280.55,0,1
613,France,Male,26,4,100446.57,49,0,1,149653.81,0,1
484,France,Female,32,3,0,50,1,1,139390.99,0,1
511,France,Female,33,3,0,51,1,0,132436.71,0,1
745,France,Female,32,2,0,52,0,1,179705.13,1,1
786,Spain,Female,32,6,114512.59,53,1,0,15796.66,0,1
727,France,Male,35,5,136364.46,54,0,0,142754.71,0,1
622,France,Male,31,5,106260.67,55,1,1,2578.43,0,1
794,France,Male,24,10,146126.75,56,1,1,88992.05,0,1
636,Spain,Male,52,4,111284.53,57,0,1,32936.44,1,1
741,Spain,Female,42,9,121056.63,58,1,0,39122.58,0,1
687,France,Male,34,5,128270.56,59,1,0,191092.62,0,1
660,Spain,Male,30,4,0,60,1,0,129149.06,0,1
660,France,Male,35,7,0,61,1,0,13218.6,0,1
617,France,Female,79,7,0,62,1,1,160589.18,0,1
762,France,Male,32,10,191775.65,63,1,0,179657.83,0,1
752,Spain,Female,35,2,0,64,1,0,44335.54,1,1
561,Spain,Male,34,4,85141.79,65,1,1,29217.37,0,1
609,France,Male,26,10,126392.18,66,0,1,43651.49,0,1
803,France,Male,28,3,0,67,1,0,159654,0,1
556,France,Female,40,9,129860.37,68,0,0,17992.94,0,1
531,France,Female,53,5,127642.44,69,1,0,141501.45,1,1
411,France,Female,35,2,0,70,1,1,93825.78,0,1
587,Germany,Female,44,5,125584.17,71,1,1,41852.24,1,1
683,Spain,Male,56,7,50911.21,72,0,0,97629.31,1,1
654,France,Male,29,2,91955.61,73,1,0,37065.66,0,1
670,Germany,Female,36,2,84266.44,74,0,0,38614.69,0,1
655,France,Female,36,2,147149.59,75,1,1,87816.86,0,1
752,France,Female,36,7,0,76,1,0,184866.86,0,1
534,France,Female,23,5,104822.45,77,0,1,160176.47,0,1
635,France,Male,42,1,146766.72,78,0,1,164357.1,0,1
491,Germany,Male,70,6,148745.92,79,1,1,17818.33,0,1
516,France,Male,27,9,0,80,1,0,142680.64,1,1
530,France,Female,48,0,0,81,1,0,85081.09,0,1
687,Spain,Male,35,3,0,82,1,1,176450.19,0,1
684,France,Female,41,6,135203.81,83,1,1,121967.88,0,1
706,Germany,Male,23,2,93301.97,84,0,1,127187.04,0,1
490,Germany,Male,33,5,96341,85,0,0,108313.34,0,1
796,France,Male,44,8,165326.2,86,1,1,57205.55,0,1
849,France,Male,27,0,0,87,0,1,157891.86,0,1
779,France,Female,41,10,99786.2,88,1,0,86927.53,0,1
794,Spain,Female,22,4,114440.24,89,1,1,107753.07,0,1
748,Spain,Male,36,4,141573.55,90,1,0,82158.14,0,1
663,Spain,Female,22,9,0,91,1,0,29135.89,1,1
645,Spain,Female,55,1,133676.65,92,0,1,17095.49,0,1
464,France,Female,33,10,147493.7,93,1,0,100447.53,0,1
737,France,Male,54,9,0,94,1,0,83470.4,1,1
590,France,Female,29,4,0,95,1,0,121846.81,0,1
522,Germany,Female,37,3,95022.57,96,1,1,129107.59,0,1
648,France,Female,34,3,0,97,1,0,54726.43,0,1
754,France,Male,37,6,0,98,1,1,116141.72,0,1
669,France,Male,50,4,149713.61,99,1,1,124872.42,1,1
648,Germany,Female,43,1,107963.38,100,0,0,186438.86,1,1
763,France,Male,40,3,0,7,1,0,134281.11,0,1
790,Spain,Male,32,3,0,8,1,0,91044.47,0,1
581,France,Male,37,7,0,9,1,1,74320.75,0,1
703,France,Male,43,8,0,10,1,0,9704.66,0,1
571,France,Female,33,9,102017.25,11,0,0,128600.49,0,1
657,Spain,Female,27,8,0,12,0,0,6468.24,0,1
737,France,Male,44,7,0,13,0,0,57898.58,0,1
793,Spain,Male,29,8,96674.55,14,0,0,192120.66,0,1
783,Spain,Female,44,3,81811.71,15,1,0,164213.53,1,1
751,Spain,Male,33,4,79281.61,16,1,0,117547.76,0,1
579,France,Male,31,6,0,17,1,0,26149.25,0,1
655,Germany,Female,36,10,122314.39,18,1,0,9181.66,0,1
614,Germany,Male,43,8,140733.74,19,1,1,166588.76,0,1
678,Germany,Male,49,2,116933.11,20,1,0,195053.58,1,1
562,Spain,Male,41,5,165445.04,21,1,0,85787.31,0,1
711,Germany,Female,53,5,123805.03,22,1,0,102428.51,0,1
620,France,Male,37,0,107548.94,23,1,0,71175.94,0,1
437,France,Male,49,9,111634.29,24,0,1,166440.32,0,1
691,Germany,Female,41,8,109153.96,25,1,1,148848.76,1,1
552,Spain,Female,34,4,0,26,1,0,140286.69,0,1
765,Germany,Male,34,5,86055.17,27,1,1,104220.5,0,1
707,Germany,Female,51,10,98438.23,28,0,0,70778.63,1,1
764,Spain,Male,29,5,0,29,1,0,65868.28,0,1
585,France,Female,32,8,144705.87,30,0,0,171482.56,0,1
784,France,Male,31,7,0,31,1,1,143204.41,0,1
605,France,Male,41,5,91612.91,32,1,1,28427.84,0,1
699,Spain,Male,40,2,0,33,1,0,78387.32,0,1
544,France,Female,40,7,0,34,0,1,161076.92,0,1
803,France,Female,32,9,192122.84,35,1,1,54277.45,1,1
735,France,Male,41,7,179904,36,1,1,137180.95,0,1
673,France,Male,59,0,178058.06,37,0,1,21063.71,1,1
652,France,Male,30,2,176166.56,38,1,1,152210.81,0,1
694,France,Male,42,3,156864.2,39,0,0,88890.75,0,1
741,France,Female,44,7,0,40,1,1,190534.76,0,1
590,Spain,Male,30,3,0,41,1,0,83090.35,0,1
809,Spain,Female,33,3,0,42,0,1,141426.78,0,1
523,France,Male,34,2,161588.89,43,1,1,51358.66,0,1
540,France,Male,48,2,109349.29,44,1,0,88703.04,1,1
596,Spain,Female,29,6,0,45,1,0,116696.77,0,1
597,France,Female,36,9,0,46,1,1,7156.09,0,1
407,Spain,Male,37,1,0,47,1,1,49161.12,1,1
748,France,Male,60,0,152335.7,48,1,0,126743.33,1,1
562,France,Female,51,1,124662.54,49,1,1,65390.46,1,1
734,Germany,Female,47,10,91522.04,50,1,1,138835.91,0,1
710,France,Male,45,1,0,51,1,1,36154.66,0,1
539,Spain,Female,39,6,62052.28,52,0,1,59755.14,0,1
542,France,Male,32,7,107871.72,53,1,0,125302.64,0,1
717,France,Female,36,2,99472.76,54,1,0,94274.72,1,1
682,Spain,Female,50,10,128039.01,55,1,1,102260.16,0,1
515,France,Male,33,2,0,56,1,1,136028.97,0,1
526,Spain,Female,33,8,114634.63,57,1,0,110114.38,1,1
702,France,Male,26,5,56738.47,58,1,1,100442.22,1,1
651,Germany,Male,34,2,90355.12,59,0,0,193597.94,0,1
792,Germany,Male,36,5,115725.24,60,0,0,1871.25,0,1
817,Germany,Male,58,3,114327.59,61,1,1,42831.11,0,1
674,Germany,Female,36,6,100762.64,62,1,0,182156.86,0,1
641,France,Female,40,9,0,63,0,0,151648.66,1,1
513,Spain,Male,39,7,89039.9,64,1,1,146738.83,0,1
561,France,Male,34,1,78829.53,65,1,1,12148.2,0,1
627,Germany,Male,30,6,112372.96,66,1,1,118029.09,0,1
682,Germany,Male,81,6,122029.15,67,1,1,50783.88,0,1
683,France,Female,29,0,157829.12,68,0,0,129891.66,0,1
420,Germany,Female,31,1,108377.75,69,1,1,9904.63,0,1
670,France,Female,54,2,95507.12,70,1,1,63213.31,0,1
505,Germany,Male,43,6,127146.68,71,0,0,137565.87,0,1
580,Germany,Male,24,1,133811.78,72,1,0,17185.95,1,1
577,France,Male,36,3,121092.47,73,0,1,143783.46,0,1
773,Germany,Male,34,10,126979.75,74,0,0,36823.28,0,1
616,France,Male,37,5,144235.73,75,0,0,154957.66,1,1
763,France,Female,38,0,152582.2,76,0,0,31892.82,0,1
640,Spain,Male,43,9,172478.15,77,1,0,191084.4,1,1
592,France,Male,36,1,126477.42,78,0,0,179718.17,0,1
528,Spain,Male,43,7,97473.87,79,1,1,159823.16,0,1
630,France,Male,53,5,138053.67,80,0,1,114110.97,0,1
529,France,Female,31,2,164003.05,81,1,1,60993.23,0,1
546,France,Female,47,8,0,82,1,1,66408.01,1,1
753,France,Female,62,6,0,83,1,1,136398.9,0,1
772,Spain,Female,39,4,122486.11,84,1,1,140709.25,0,1
567,France,Male,36,1,0,85,0,0,8555.73,0,1
628,Germany,Female,45,6,53667.44,86,1,0,115022.94,0,1
658,France,Male,20,7,0,87,0,0,187638.34,0,1
679,Spain,Male,58,9,109327.65,88,1,1,3829.13,0,1
629,Spain,Male,34,1,121151.05,89,0,0,119357.93,0,1
731,Spain,Male,42,9,101043.63,90,1,1,192175.52,0,1
775,Germany,Male,33,3,83501.66,91,1,0,128841.31,0,1
660,Spain,Male,33,2,80462.24,92,0,0,150422.35,0,1
752,France,Male,39,3,0,93,1,0,188187.05,0,1
655,France,Male,37,6,109093.41,94,1,0,1775.52,0,1
543,Spain,Female,46,5,140355.6,95,1,1,85086.78,0,1
811,France,Male,42,10,0,96,1,1,3797.79,0,1
689,Germany,Male,45,0,130170.82,97,1,0,150856.38,0,1
531,France,F,42,2,0,98,0,1,90537.47,0,1
515,France,F,40,0,109542.29,99,1,1,166370.81,0,1
466,France,F,41,3,33563.95,100,1,0,178994.13,1,1
782,France,F,36,1,148795.17,2,1,1,195681.43,0,1
611,France,F,64,9,0,2,1,1,53277.15,0,1
621,Germany,F,40,8,174126.75,3,1,0,172490.78,1,1
604,Spain,F,41,3,0,1,0,0,11819.84,0,1
655,Spain,F,35,1,106405.03,1,1,1,82900.25,0,1
689,Spain,F,38,2,0,1,1,1,82709.8,0,1
681,Spain,F,30,2,128393.29,1,1,1,180593.45,0,1
643,Germany,F,41,2,127841.52,1,1,0,172363.41,0,1
617,France,F,24,4,137295.19,2,1,1,91195.12,0,1
638,Spain,F,55,2,155828.22,1,0,1,108987.25,1,1
743,France,F,39,6,0,2,1,0,44265.28,0,1
828,Germany,F,25,7,144351.86,1,1,0,116613.26,0,1
776,Spain,F,35,8,106365.29,1,1,1,148527.56,0,1
540,Germany,F,35,7,127801.88,1,0,1,84239.46,0,1
616,Germany,F,45,4,122793.96,1,1,1,62002.04,0,1
628,Germany,F,38,10,113525.84,1,1,0,46044.48,1,1
667,Spain,F,23,6,136100.69,2,0,0,169669.33,1,1
615,France,F,30,7,0,2,1,1,156346.84,0,1
543,France,F,30,4,140916.81,1,1,0,157711.18,0,1
553,France,F,31,4,0,2,1,1,89087.4,0,1
554,Germany,F,26,4,121365.39,1,1,1,8742.36,0,1
684,Spain,M,36,4,0,1,1,0,117038.96,0,1
452,France,M,35,7,0,2,1,0,164241.67,0,1
606,France,M,47,3,93578.68,2,0,1,137720.56,1,1
629,France,M,40,9,0,1,1,0,106.67,0,1
659,Spain,M,33,8,115409.6,1,0,1,1539.21,0,1
493,France,M,33,8,90791.69,1,1,1,59659.53,0,1
794,France,M,62,9,123681.32,3,1,0,173586.63,1,1
554,France,M,44,6,92436.86,1,1,0,126033.9,0,1
796,Germany,M,52,9,167194.36,1,1,1,62808.93,1,1
807,France,M,36,4,0,2,0,1,147007.33,0,1
500,Germany,M,44,9,160838.13,2,1,0,196261.64,0,1
722,Spain,M,43,1,0,1,1,0,44560.17,1,1
559,Spain,M,40,7,144470.77,1,1,1,18917.95,0,1
584,Spain,M,38,3,0,2,1,1,4525.4,0,1
834,Germany,M,68,9,130169.27,2,0,1,93112.2,0,1
834,Germany,Female,68,9,130169.27,2,0,1,93112.2,0,0
754,Spain,Male,35,4,0,2,1,1,9658.41,0,0
590,France,Male,43,7,81076.8,2,1,1,182627.25,1,0
740,France,Male,36,7,0,1,1,1,13177.4,0,0
502,Germany,Female,57,3,101465.31,1,1,0,43568.31,1,0
733,France,Male,48,5,0,1,0,1,117830.57,0,0
755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0,0
554,Spain,Female,46,7,87603.35,3,0,1,96929.24,1,0
534,France,Male,36,4,120037.96,1,1,0,36275.94,0,0
656,Spain,Male,33,4,0,2,1,0,116706,0,0
575,Germany,Male,49,7,121205.15,4,1,1,168080.53,1,0
480,Spain,Male,47,8,75408.33,1,1,0,25887.89,1,0
575,France,Male,40,5,0,2,1,1,122488.59,0,0
672,France,Female,40,3,0,1,1,0,113171.61,1,0
758,Spain,Female,35,5,0,2,0,0,100365.51,0,0
682,France,Male,50,6,121818.84,2,0,1,124151.37,0,0
501,France,Female,29,8,0,2,1,0,112664.24,0,0
746,Germany,Male,34,6,141806,2,1,1,183494.87,0,0
556,France,Female,51,8,61354.14,1,1,0,198810.65,1,0
823,Germany,Female,53,4,124954.94,1,0,1,131259.6,1,0
491,Germany,Female,68,1,95039.12,1,0,1,116471.14,1,0
638,France,Female,29,9,103417.74,1,1,1,15336.4,0,0
734,France,Male,45,2,0,2,1,0,99593.28,0,0
555,France,Male,40,10,43028.77,1,1,0,170514.21,0,0
745,Germany,Female,44,0,119638.21,1,1,1,34265.08,1,0
728,France,Male,37,3,122689.51,2,0,0,106977.53,1,0
626,France,Male,44,10,0,2,0,0,164287.86,0,0
681,Germany,Male,37,8,73179.34,2,1,1,25292.53,0,0
478,France,Female,38,4,171913.87,1,1,0,51820.87,1,0
709,France,Male,38,5,0,2,1,1,81452.29,0,0
562,Germany,Male,33,8,92659.2,2,1,0,1354.25,0,0
769,Germany,Female,34,7,137239.17,1,1,1,71379.92,1,0
684,Germany,Female,46,3,102955.14,2,1,0,154137.33,0,0
536,France,Female,61,8,65190.29,1,1,1,64308.49,1,0
631,Germany,Female,29,2,96863.52,2,1,1,31613.35,0,0
657,Spain,Male,34,5,154983.98,1,1,0,27738.01,0,0
699,Germany,Male,59,3,106819.65,1,0,1,163570.25,0,0
606,Spain,Male,38,7,128578.52,1,1,1,193878.51,0,0
612,France,Female,63,2,126473.33,1,0,1,147545.65,0,0
660,France,Female,38,5,110570.78,2,1,0,195906.59,0,0
829,Spain,Male,50,7,0,2,0,1,178458.86,0,0
567,Spain,Male,29,8,0,2,1,0,156125.72,0,0
850,France,Female,33,3,0,2,1,1,11159.19,0,0
712,Spain,Female,44,2,0,2,0,0,45738.94,0,0
562,France,Male,30,3,111099.79,2,0,0,140650.19,0,0
755,France,Female,29,3,0,3,1,0,4733.94,0,0
793,Spain,Male,25,3,100913.57,1,0,0,10579.72,0,0
471,Spain,Male,26,8,0,2,1,1,179655.87,0,0
707,France,Male,42,2,16893.59,1,1,1,77502.56,0,0
784,Spain,Male,38,10,122267.85,1,0,0,145759.93,0,0
703,France,Male,32,1,125685.79,1,1,1,56246.72,0,0
704,Spain,Male,36,8,127397.34,1,1,0,151335.24,0,0
662,France,Male,38,0,105271.56,1,0,1,179833.45,0,0
636,Germany,Female,28,2,115265.14,1,0,0,191627.85,0,0
640,Spain,Male,36,4,0,1,0,0,173016.46,0,0
739,Spain,Male,31,1,0,2,1,1,58469.75,0,0
767,Germany,Male,23,2,139542.82,1,0,1,28038.28,0,0
753,Germany,Female,46,3,111512.75,3,1,0,159576.75,1,0
714,France,Male,37,9,148466.93,2,0,1,151280.96,0,0
707,France,Male,29,4,0,2,1,0,139953.94,0,0
577,France,Female,35,4,108155.49,1,1,0,105407.79,0,0
633,France,Female,42,1,0,2,1,0,56865.62,0,0
849,Germany,Male,41,10,84622.13,1,1,1,198072.16,0,0
614,Spain,Female,41,7,146997.64,2,0,0,137791.18,0,0
558,France,Female,47,9,0,2,1,0,103787.28,0,0
832,France,Female,27,10,98590.25,1,1,0,30912.89,0,0
567,France,Female,26,2,0,2,1,1,78651.55,0,0
587,Germany,Female,45,8,134980.74,1,1,1,123309.57,1,0
712,Spain,Female,79,5,108078.56,1,1,1,174118.93,0,0
655,Spain,Female,29,9,0,2,0,1,85736.26,0,0
641,France,Female,42,6,0,2,0,0,121138.77,0,0
676,France,Male,35,5,106836.67,2,1,0,84199.78,0,0
472,France,Male,29,8,102490.27,1,0,1,181224.56,0,0
644,Germany,Male,34,9,112746.54,2,0,0,141230.07,0,0
598,France,Male,38,0,125487.89,1,0,0,158111.71,0,0
792,Spain,Male,25,8,142862.21,1,1,1,130639.01,0,0
700,France,Female,37,7,0,2,1,0,17040.82,0,0
616,France,Male,34,10,0,2,1,0,25662.27,0,0
743,Spain,Male,35,6,79388.33,1,1,1,193360.69,0,0
427,France,Male,37,5,0,2,1,1,121485.1,0,0
731,France,Male,29,10,0,2,1,1,162452.65,0,0
610,France,Female,31,6,107784.65,1,1,1,141137.53,0,0
724,Spain,Female,41,4,142880.28,3,0,0,185541.2,1,0
653,Spain,Female,38,9,149571.94,1,1,0,118383.18,0,0
774,France,Male,49,1,142767.39,1,1,1,8214.41,0,0
547,Germany,Male,49,8,121537.71,2,1,0,46521.45,1,0
719,Spain,Male,50,2,0,2,0,0,10772.13,0,0
740,Spain,Male,43,9,0,1,1,0,199290.68,1,0
543,France,Male,42,4,89838.71,3,1,0,85983.54,1,0
688,Germany,Male,45,9,103399.87,1,0,0,129870.93,0,0
474,France,Female,30,9,0,2,0,0,63158.22,0,0
505,Germany,Male,43,5,136855.94,2,1,0,171070.52,0,0
688,France,Female,39,0,0,2,1,0,53222.15,1,0
650,Germany,Female,55,2,140891.46,3,1,1,179834.45,1,0
610,France,Male,37,0,0,1,1,0,114514.64,0,0
705,Spain,Female,46,5,89364.91,1,0,1,139162.15,0,0
669,France,Female,29,7,146011.4,1,0,0,50249.16,0,0
650,Spain,Male,20,8,0,2,1,1,113469.65,0,0
550,Germany,Male,29,9,145294.08,2,1,0,147484.13,0,0
595,Germany,Female,45,9,106000.12,1,0,0,191448.96,1,0
572,Spain,Female,26,5,0,2,1,0,119381.41,0,0
622,Spain,Female,58,2,0,2,1,1,33277.31,0,0
662,Spain,Male,20,9,104508.77,2,0,0,73107.53,0,0
783,Germany,Female,58,3,127539.3,1,1,1,96590.39,1,0
714,Spain,Male,44,7,0,1,0,1,6923.11,0,0
671,Germany,Male,51,3,96891.46,1,1,0,176403.33,1,0
600,France,Female,32,1,78535.25,1,1,0,64349.6,0,0
847,Spain,Female,37,9,112712.17,1,1,0,116097.26,0,0
650,Spain,Male,55,9,119618.42,1,1,1,29861.13,0,0
710,Spain,Female,28,6,0,1,1,0,48426.98,0,0
682,France,Female,33,8,74963.5,1,1,1,32770.56,0,0
642,France,Male,26,1,138023.79,2,0,1,117060.2,0,0
536,Spain,Female,28,4,0,1,1,1,136197.65,0,0
754,France,Female,47,1,185513.67,1,1,0,27438.83,0,0
678,France,Male,60,8,185648.56,1,0,0,192156.54,1,0
533,Germany,Female,49,1,102286.6,3,1,0,69409.37,1,0
741,Germany,Male,38,4,128015.83,1,1,0,58440.43,0,0
757,France,Male,31,10,39539.39,2,0,0,192519.39,0,0
721,France,Male,40,3,0,1,1,1,144874.67,0,0
700,France,Male,37,3,77608.46,2,1,1,175373.46,0,0
663,France,Male,26,5,141462.13,1,1,0,440.2,0,0
677,Spain,Female,35,0,0,2,0,0,76637.38,0,0
655,France,Male,27,2,131691.33,1,1,0,49480.66,0,0
832,Spain,Male,29,8,93833.86,1,0,1,10417.87,0,0
721,Spain,Female,46,7,137933.39,1,1,1,67976.57,0,0
542,Spain,Male,54,8,105770.14,1,0,1,140929.98,1,0
654,Spain,Female,54,5,0,2,0,1,47139.06,0,0
821,Spain,Female,38,8,0,2,0,1,126241.4,1,0
508,France,Female,38,3,166328.65,2,0,1,22614.19,0,0
588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0,0
691,Germany,Male,38,9,163965.69,2,0,1,103511.26,0,0
664,France,Male,40,7,125608.72,1,1,0,122073.48,0,0
439,France,Female,66,9,0,1,1,0,65535.56,0,0
479,Spain,Male,37,6,118433.94,1,0,1,160060.9,0,0
850,France,Female,55,10,98488.08,1,1,0,155879.57,1,0
518,France,Male,40,4,0,2,0,1,194416.58,0,0
717,Germany,Female,64,10,98362.35,2,1,1,21630.21,0,0
698,France,Female,51,6,144237.91,4,1,0,157143.61,1,0
850,France,Male,34,6,0,1,0,1,52796.31,0,0
700,Spain,Male,47,4,0,1,1,0,121798.52,1,0
626,France,Female,29,4,105767.28,2,0,0,41104.82,0,0
774,Spain,Male,32,9,0,2,1,0,10604.48,0,0
719,Spain,Female,48,5,0,2,0,0,78563.66,0,0
646,Spain,Male,31,2,0,1,1,1,170821.43,1,0
485,France,Female,25,3,134467.26,1,1,1,113266.09,0,0
784,Germany,Male,38,1,138515.02,1,1,1,171768.76,0,0
850,Germany,Male,32,2,128647.98,2,0,0,54416.18,0,0
669,France,Female,38,9,121858.98,1,1,0,130755.34,0,0
731,Spain,Male,70,3,0,2,1,1,141180.66,0,0
721,France,Female,49,1,120108.56,1,0,1,183421.76,0,0
515,France,Female,37,0,196853.62,1,1,1,132770.11,0,0
774,France,Female,35,3,121418.62,1,1,1,24400.37,0,0
585,Spain,Male,36,10,0,2,1,1,180318.6,0,0
695,France,Female,29,9,0,2,1,0,111565.45,0,0
729,Germany,Female,42,4,97495.8,2,0,0,2002.5,0,0
713,France,Female,42,3,0,2,0,0,82565.01,0,0
555,Spain,Male,33,5,127343.4,1,0,1,121789.3,0,0
699,Spain,Female,50,0,158633.61,1,1,0,193785.87,0,0
587,France,Male,55,9,0,1,1,0,64593.07,0,0
762,Spain,Female,69,9,183744.98,1,1,1,196993.69,0,0
510,France,Male,44,6,0,2,1,1,175518.31,0,0
842,Spain,Male,46,9,0,1,0,0,17268.02,0,0
608,France,Male,31,7,79962.92,2,1,0,60901.72,0,0
850,France,Female,36,10,0,2,1,1,100750.03,0,0
642,France,Male,36,4,0,2,1,1,195224.91,0,0
850,France,Male,33,7,140956.99,1,0,0,3510.18,0,0
455,Spain,Female,43,6,0,1,1,1,81250.79,0,0
726,France,Male,29,7,0,2,1,1,91844.14,1,0
544,Spain,Male,30,8,145241.63,1,1,1,80676.83,0,0
651,Germany,Male,31,7,138008.06,2,1,0,129912.74,0,0
814,France,Female,31,4,0,2,1,1,142029.17,0,0
537,France,Male,39,2,0,2,1,1,137651.6,0,0
553,France,Male,37,2,0,2,1,0,33877.29,0,0
800,Spain,Male,38,9,0,1,1,0,78744.39,0,0
791,France,Male,34,7,0,2,1,0,96734.46,0,0
699,Spain,Female,29,9,127570.93,2,1,0,164756.81,0,0
756,France,Female,28,6,0,1,1,1,164394.65,0,0
591,Spain,Female,27,5,107812.67,1,0,1,162501.83,1,0
850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0,0
760,Germany,Male,34,6,121303.77,2,1,1,59325.21,0,0
569,Spain,Male,43,8,161546.68,2,0,1,178187.28,0,0
661,Spain,Female,35,5,128415.45,1,1,0,142626.49,0,0
670,France,Female,31,2,57530.06,1,1,1,181893.31,1,0
694,France,Male,38,1,0,2,0,1,156858.2,0,0
728,France,Female,28,4,142243.54,2,1,0,33074.51,0,0
764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1,0
639,France,Male,32,9,0,2,1,0,111340.36,0,0
683,France,Female,30,2,0,2,0,1,100496.84,1,0
663,Spain,Male,30,4,0,3,1,0,101371.05,0,0
826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0,0
735,Spain,Male,36,5,0,2,1,0,105152.17,0,0
682,France,Female,58,1,0,1,1,1,706.5,0,0
663,France,Female,39,8,0,2,1,1,101168.9,0,0
562,Spain,Female,29,9,120307.58,1,1,1,6795.61,0,0
696,France,Male,27,4,87637.26,2,0,0,196111.35,0,0
850,Spain,Male,38,2,94652.04,1,1,1,171960.76,0,0
719,France,Female,22,7,114415.84,1,1,1,177497.4,0,0
804,France,Female,71,8,0,2,0,1,147995.96,0,0
604,France,Male,40,1,84315.02,1,0,0,36209.1,0,0
782,Spain,Female,27,3,0,2,1,0,143614.01,0,0
512,Germany,Male,42,9,93955.83,2,1,0,14828.54,0,0
569,France,Male,36,1,67087.69,1,1,0,154775.7,0,0
597,Germany,Female,22,6,101528.61,1,1,0,70529,1,0
753,Germany,Male,30,1,110824.52,1,1,1,57896.27,0,0
430,France,Female,33,8,0,1,1,1,69759.91,0,0
756,France,Male,28,8,179960.2,1,1,0,89938.08,0,0
493,France,Male,38,3,134006.77,1,1,0,89578.32,0,0
777,Germany,Female,37,10,121532.17,2,1,1,73464.88,0,0
779,Spain,Female,38,7,0,2,1,1,138542.87,0,0
702,Spain,Female,38,2,0,1,1,1,161888.63,0,0
551,France,Male,35,7,129717.3,2,0,0,86937.2,0,0
749,Germany,Male,22,4,94762.16,2,1,1,42241.54,0,0
742,Germany,Male,55,5,155196.17,1,0,1,121207.66,1,0
752,Germany,Male,29,4,129514.99,1,1,1,102930.46,0,0
740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1,0
576,France,Male,24,3,0,1,0,1,78498.04,1,0
637,Spain,Male,43,3,172196.23,1,1,1,104769.96,0,0
724,France,Male,28,5,97612.12,1,1,1,96498.14,0,0
685,France,Male,20,4,104719.94,2,1,0,38691.34,0,0
625,France,Female,38,7,0,1,1,0,164804.02,0,0
571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1,0
584,Spain,Female,29,4,0,2,1,0,88866.92,0,0
550,France,Female,22,7,139096.85,1,1,0,129890.94,0,0
